state,year,month,renewable_generation,consumption,surplus_energy
TELANGANA,2027,4,49326.02193780815,44387.798291025465,4938.223646782688
TELANGANA,2027,5,35187.68466469016,32803.96797821084,2383.7166864793176
TELANGANA,2027,6,49265.787516743774,47017.86295178813,2247.924564955645
TELANGANA,2027,7,41416.96376179604,40706.57617661632,710.3875851797252
TELANGANA,2027,8,29858.667614817026,31685.497579817784,-1826.8299650007589
TELANGANA,2027,9,42633.17051097624,38811.57206416011,3821.598446816133
TELANGANA,2027,10,37346.30298164334,35382.93977736657,1963.3632042767722
TELANGANA,2027,11,51487.1245591273,46988.4793720759,4498.645187051401
TELANGANA,2027,12,33780.598429957616,38150.0093793453,-4369.410949387681
TELANGANA,2028,1,40915.165218132715,38932.444270805245,1982.7209473274704
TELANGANA,2028,2,39487.12685784982,41381.962197795074,-1894.8353399452533
TELANGANA,2028,3,52223.00961560563,49120.71863515722,3102.290980448408
TELANGANA,2028,4,53886.03912665758,47820.34467811027,6065.694448547319
TELANGANA,2028,5,49922.32130647114,43777.03446587339,6145.2868405977515
TELANGANA,2028,6,44753.29934952525,39572.70352214347,5180.595827381785
TELANGANA,2028,7,37800.6197360878,38966.27147246977,-1165.6517363819703
TELANGANA,2028,8,36206.33596857073,36340.94032664095,-134.6043580702202
TELANGANA,2028,9,49961.790719815974,49025.42764604183,936.363073774141
TELANGANA,2028,10,35451.73402156894,33080.83127756533,2370.902744003608
TELANGANA,2028,11,36712.54138335187,34756.61526983619,1955.9261135156735
TELANGANA,2028,12,42945.869326992375,40547.08488740987,2398.7844395825086
TELANGANA,2029,1,40381.02758743455,39128.17030403086,1252.8572834036972
TELANGANA,2029,2,30501.61537551796,30260.696923679978,240.91845183798068
TELANGANA,2029,3,40815.385093907615,36476.03522336724,4339.349870540376
TELANGANA,2029,4,47322.096879635166,44530.907116250084,2791.1897633850817
TELANGANA,2029,5,34120.64066747769,35176.98836662436,-1056.3476991466782
TELANGANA,2029,6,24332.97559418251,26878.568662185244,-2545.5930680027336
TELANGANA,2029,7,31210.910031806452,30955.94809365283,254.96193815362176
TELANGANA,2029,8,42759.07867491874,46607.84630081453,-3848.7676258957927
TELANGANA,2029,9,40413.91896147736,42320.11345714433,-1906.1944956669781
TELANGANA,2029,10,37423.51664929246,35278.20185047849,2145.314798813974
TELANGANA,2029,11,34846.110529824706,34939.797084349426,-93.68655452471796
TELANGANA,2029,12,33899.951016756146,30950.943928147153,2949.0070886089948
TELANGANA,2030,1,48444.97886122893,49057.58992973277,-612.6110685038391
TELANGANA,2030,2,46849.58846215123,41768.43935442738,5081.1491077238525
TELANGANA,2030,3,37988.129225268734,38587.00050587689,-598.8712806081533
TELANGANA,2030,4,40411.42217093169,39640.21802782255,771.2041431091451
TELANGANA,2030,5,34476.70022668656,37651.47594563484,-3174.7757189482795
TELANGANA,2030,6,31853.329819631937,37627.982696015526,-5774.652876383587
TELANGANA,2030,7,49210.955286008255,48996.55271264246,214.4025733657977
TELANGANA,2030,8,44373.601805250015,42827.60765724864,1545.9941480013736
TELANGANA,2030,9,35071.46242567617,33654.33421378734,1417.1282118888237
TELANGANA,2030,10,41292.96442975943,38036.200307791296,3256.7641219681304
TELANGANA,2030,11,43474.308284258776,42640.69884795133,833.6094363074403
TELANGANA,2030,12,37117.37641879905,34927.194460353654,2190.181958445398
TELANGANA,2031,1,35851.54164164063,33417.601279409835,2433.9403622307946
TELANGANA,2031,2,42605.844219336635,43462.800226654326,-856.956007317695
TELANGANA,2031,3,44805.30810772362,40740.66055536275,4064.647552360871
TELANGANA,2031,4,40494.5583119111,40849.961159999395,-355.4028480882902
TELANGANA,2031,5,45889.60798815606,46620.313817698094,-730.7058295420334
TELANGANA,2031,6,39011.20038729821,38349.522362148266,661.6780251499466
TELANGANA,2031,7,33197.873053016934,40145.49653903779,-6947.623486020857
TELANGANA,2031,8,36121.54872818763,35803.073820159145,318.4749080284796
TELANGANA,2031,9,31975.815393715005,39742.736244380496,-7766.920850665486
TELANGANA,2031,10,39599.47582536783,38691.35751589777,908.1183094700626
TELANGANA,2031,11,45318.317583216514,37896.361827212626,7421.9557560038875
TELANGANA,2031,12,47170.20499118922,43885.87358433558,3284.33140685364
TELANGANA,2032,1,38807.29602361715,37664.403555711186,1142.8924679059626
TELANGANA,2032,2,38630.034498514695,38343.80024235661,286.23425615808685
TELANGANA,2032,3,39822.31094798447,38079.9274657995,1742.3834821849782
TELANGANA,2032,4,54420.22993338009,45020.401521404674,9399.82841197542
TELANGANA,2032,5,31191.17556411629,29577.32265044965,1613.8529136666398
TELANGANA,2032,6,38406.013163922085,33731.1802468421,4674.83291707998
TELANGANA,2032,7,37947.77465313667,39905.654229391825,-1957.8795762551554
TELANGANA,2032,8,44995.07157545474,43817.926967793435,1177.1446076613115
TELANGANA,2032,9,33916.92942134698,34821.80210332376,-904.8726819767822
TELANGANA,2032,10,36930.78314952797,38609.35292542117,-1678.5697758931951
TELANGANA,2032,11,46235.48778497259,46867.07675366199,-631.588968689402
TELANGANA,2032,12,34243.74746571724,32928.058875015224,1315.6885907020232
TELANGANA,2033,1,39047.42198557252,39434.36350834522,-386.94152277270143
TELANGANA,2033,2,30468.600276435405,29351.25414071527,1117.3461357201327
TELANGANA,2033,3,36418.417066295,39173.24940840805,-2754.832342113058
TELANGANA,2033,4,37684.51276437892,37442.4151533949,242.09761098401657
TELANGANA,2033,5,39763.205244085395,40814.15204289393,-1050.9467988085382
TELANGANA,2033,6,36960.391692037454,35244.7303911663,1715.661300871153
TELANGANA,2033,7,38611.698526605396,35390.040146473,3221.658380132391
TELANGANA,2033,8,41231.67660940415,37292.79592956233,3938.880679841822
TELANGANA,2033,9,37069.62610971571,36018.660177198566,1050.9659325171451
TELANGANA,2033,10,23333.953810995798,21443.10976158514,1890.844049410658
TELANGANA,2033,11,55110.96321855688,48352.61064442436,6758.352574132511
TELANGANA,2033,12,50858.5867869486,49744.71555186278,1113.8712350858204
TELANGANA,2034,1,33782.42771042847,33841.073872375084,-58.646161946613915
TELANGANA,2034,2,24846.45066338822,23409.317559374354,1437.1331040138648
TELANGANA,2034,3,40772.0360095575,39761.33902182117,1010.6969877363283
TELANGANA,2034,4,38417.60732454899,33929.97641265773,4487.630911891262
TELANGANA,2034,5,37897.56246774012,39702.3218514207,-1804.759383680578
TELANGANA,2034,6,44803.423656256426,38388.4779276575,6414.945728598929
TELANGANA,2034,7,45256.10293512186,42953.694187135734,2302.4087479861314
TELANGANA,2034,8,52585.56888008691,50593.53642598546,1992.0324541014475
TELANGANA,2034,9,41885.970883267524,38085.53553404532,3800.4353492222085
TELANGANA,2034,10,26374.224041450067,29731.466063490974,-3357.242022040909
TELANGANA,2034,11,33785.35610037093,34184.396615697115,-399.04051532618416
TELANGANA,2034,12,45156.167511493804,42644.76015552253,2511.4073559712824
TELANGANA,2035,1,36490.392862737266,33782.32063658238,2708.0722261548854
TELANGANA,2035,2,38594.306956263616,36703.48466293119,1890.8222933324282
TELANGANA,2035,3,31381.38557752813,30640.570171501648,740.8154060264831
TELANGANA,2035,4,47717.78832788175,47742.126865896775,-24.338538015021186
TELANGANA,2035,5,48421.22036807352,50526.27914094094,-2105.058772867417
TELANGANA,2035,6,56984.60337417945,49691.79956793842,7292.803806241029
TELANGANA,2035,7,52243.774337344345,45366.02324254629,6877.75109479805
TELANGANA,2035,8,34606.97842719049,33074.59776062329,1532.3806665671943
TELANGANA,2035,9,42744.89328601429,42122.37547573369,622.517810280604
TELANGANA,2035,10,32952.316714413704,32522.55194427126,429.7647701424428
TELANGANA,2035,11,36710.571548477725,32557.408421058237,4153.163127419482
TELANGANA,2035,12,48696.568546696464,48155.34262644772,541.2259202487444
TELANGANA,2036,1,40470.379921478954,37388.77777028726,3081.6021511916906
TELANGANA,2036,2,48122.65902144618,42025.867457635526,6096.791563810656
TELANGANA,2036,3,51668.0746154541,47317.21835262771,4350.856262826392
TELANGANA,2036,4,55245.56341742805,55164.25733079653,81.30608663152054
TELANGANA,2036,5,45073.67535730288,42400.08914822168,2673.5862090811975
TELANGANA,2036,6,43358.571324141245,41586.464349217335,1772.1069749239125
TELANGANA,2036,7,40689.4129494816,41670.15703800526,-980.7440885236597
TELANGANA,2036,8,44602.28835503396,42721.79899490842,1880.4893601255428
TELANGANA,2036,9,39090.080965433655,38565.05742327942,525.0235421542378
TELANGANA,2036,10,47051.20144549525,48752.20836095318,-1701.0069154579246
TELANGANA,2036,11,36753.57206252063,40834.2985083919,-4080.7264458712707
TELANGANA,2036,12,30701.896471985066,29098.744704986846,1603.1517669982172
TELANGANA,2037,1,43233.422070584165,38798.286427726045,4435.135642858117
TELANGANA,2037,2,36152.56559252173,36987.85703544773,-835.2914429259945
TELANGANA,2037,3,42183.47385210431,41042.37171185575,1141.1021402485662
TELANGANA,2037,4,37716.7895330745,36978.181549434026,738.6079836404723
TELANGANA,2037,5,39953.93750773925,38180.516806786094,1773.4207009531542
TELANGANA,2037,6,27570.42693282308,30660.8913240121,-3090.4643911890225
TELANGANA,2037,7,45008.090181662374,44318.32735207091,689.7628295914553
TELANGANA,2037,8,36874.144385089305,37488.85713896689,-614.7127538775808
TELANGANA,2037,9,44627.71551699771,44800.6580937764,-172.94257677869297
TELANGANA,2037,10,45035.71656660989,38874.98447165838,6160.73209495151
TELANGANA,2037,11,37820.3874857175,39903.78548607262,-2083.3980003551155
TELANGANA,2037,12,43885.35560620425,47857.046140951614,-3971.6905347473657
TELANGANA,2038,1,40166.85862586009,38241.45320252074,1925.4054233393565
TELANGANA,2038,2,34338.05913129608,38781.65140820985,-4443.592276913762
TELANGANA,2038,3,42606.84577958947,42594.55649861661,12.289280972866948
TELANGANA,2038,4,50770.31413496517,48641.44070190181,2128.8734330633565
TELANGANA,2038,5,33628.94770573788,32391.105312403684,1237.8423933341994
TELANGANA,2038,6,49018.589850336044,43518.636459135494,5499.953391200544
TELANGANA,2038,7,29291.59627886514,27538.04062777983,1753.5556510853112
TELANGANA,2038,8,38732.72649696081,37977.544385516434,755.1821114443756
TELANGANA,2038,9,43953.963184180626,43234.5930205004,719.3701636802282
TELANGANA,2038,10,43067.950698206376,37223.34343237134,5844.607265835037
TELANGANA,2038,11,46092.50337782909,48792.672936795294,-2700.169558966203
TELANGANA,2038,12,34150.72790514218,34577.400290197074,-426.67238505490155
TELANGANA,2039,1,40399.57845147438,40519.010918912754,-119.43246743837449
TELANGANA,2039,2,47614.08809403381,45350.413891690165,2263.6742023436445
TELANGANA,2039,3,42336.56210203123,40641.23265055608,1695.3294514751524
TELANGANA,2039,4,38708.649459491164,43663.96552989335,-4955.316070402191
TELANGANA,2039,5,51400.43521388703,46645.543055591945,4754.892158295084
TELANGANA,2039,6,38167.79724110691,35407.29427855396,2760.5029625529482
TELANGANA,2039,7,36630.58193431204,34730.997643967414,1899.5842903446264
TELANGANA,2039,8,36791.039299372664,35819.36775842638,971.6715409462902
TELANGANA,2039,9,32248.478237482093,36232.158884578144,-3983.680647096053
TELANGANA,2039,10,43603.83888070716,43010.16559012968,593.6732905774805
TELANGANA,2039,11,40336.90693711291,36741.25535567201,3595.651581440902
TELANGANA,2039,12,42870.158359981935,43806.65405217986,-936.49569219793
TELANGANA,2040,1,40589.93043770363,37711.795683455566,2878.134754248066
TELANGANA,2040,2,26610.466252609996,24901.792288136192,1708.6739644738027
TELANGANA,2040,3,58459.16229857467,56478.22714837078,1980.9351502038894
TELANGANA,2040,4,39935.79854455653,39865.27639578359,70.52214877293841
TELANGANA,2040,5,43309.15970241389,41581.815488929016,1727.3442134848733
TELANGANA,2040,6,42058.654574898195,43157.23473366606,-1098.5801587678711
TELANGANA,2040,7,42935.26990343195,42209.12219307333,726.1477103586286
TELANGANA,2040,8,54237.770535618736,46706.72349116999,7531.047044448743
TELANGANA,2040,9,47372.30599130669,44325.817728974114,3046.4882623325743
TELANGANA,2040,10,39348.621562433276,38475.44608619058,873.1754762426954
TELANGANA,2040,11,24683.769963822477,26783.47929478949,-2099.7093309670126
TELANGANA,2040,12,53342.9556097756,51111.20079509577,2231.7548146798335
TELANGANA,2041,1,47835.285590429885,43648.94968197471,4186.335908455175
TELANGANA,2041,2,42663.368574459404,37234.71423523921,5428.6543392201975
TELANGANA,2041,3,40220.70833346816,39971.78346544647,248.92486802169515
TELANGANA,2041,4,32251.05658337878,32006.524892955924,244.53169042285708
TELANGANA,2041,5,52301.6969756541,47995.6840899602,4306.012885693899
TELANGANA,2041,6,46793.14212837003,38884.39589071244,7908.7462376575995
TELANGANA,2041,7,49548.321702614274,52152.75736612437,-2604.435663510099
TELANGANA,2041,8,31903.591807166304,34392.961824230486,-2489.3700170641814
TELANGANA,2041,9,38203.88069347529,32996.65367959119,5207.227013884098
TELANGANA,2041,10,38466.69495586168,34286.60932537322,4180.085630488468
TELANGANA,2041,11,47065.01134139397,44099.226767328575,2965.784574065398
TELANGANA,2041,12,44105.503476913786,44362.16949460754,-256.66601769374904
TELANGANA,2042,1,37029.831038497505,35018.52842890124,2011.3026095962696
TELANGANA,2042,2,45977.47275465381,41446.75337517256,4530.719379481255
TELANGANA,2042,3,32173.63133682334,29087.10631627704,3086.5250205463
TELANGANA,2042,4,33979.36227129193,30996.90446334229,2982.4578079496414
TELANGANA,2042,5,40029.380348693754,36461.89008094946,3567.4902677442997
TELANGANA,2042,6,33471.88838613264,28994.758717120647,4477.129669011996
TELANGANA,2042,7,52366.15687396345,45634.94003047767,6731.216843485781
TELANGANA,2042,8,36504.720008015094,34185.89893777667,2318.821070238426
TELANGANA,2042,9,49025.68915169168,47798.97491828185,1226.7142334098316
TELANGANA,2042,10,25690.12453628998,24228.12931777304,1461.9952185169395
UTTAR PRADESH,2020,1,35452.80434685332,33457.041728441945,1995.7626184113717
UTTAR PRADESH,2020,2,38783.499293662615,38137.669767775806,645.8295258868135
UTTAR PRADESH,2020,3,37627.09718206272,32748.40407203362,4878.693110029093
UTTAR PRADESH,2020,4,33013.39695539104,34728.26527143023,-1714.8683160391852
UTTAR PRADESH,2020,5,41964.65932931132,41600.53619543044,364.12313388088194
UTTAR PRADESH,2020,6,48050.14832947193,45307.99080570367,2742.1575237682664
UTTAR PRADESH,2020,7,46804.98144699574,38750.075848843175,8054.905598152567
UTTAR PRADESH,2020,8,41359.21996598417,40317.81258388161,1041.4073821025597
UTTAR PRADESH,2020,9,44968.257831053386,41409.27436364048,3558.983467412908
UTTAR PRADESH,2020,10,33608.096165353876,35167.16058523241,-1559.064419878529
UTTAR PRADESH,2020,11,35848.44248278906,32860.137516250434,2988.3049665386243
UTTAR PRADESH,2020,12,29959.589215756,29148.493452419763,811.0957633362385
UTTAR PRADESH,2021,1,43240.94375637427,43337.157226375886,-96.2134700016203
UTTAR PRADESH,2021,2,38874.11406454188,37186.16882793529,1687.9452366065902
UTTAR PRADESH,2021,3,50141.48843341254,45796.566481985996,4344.921951426543
UTTAR PRADESH,2021,4,36666.245106486225,34547.215397647306,2119.0297088389243
UTTAR PRADESH,2021,5,38895.04730295977,36554.94347553684,2340.1038274229245
UTTAR PRADESH,2021,6,51512.52541864398,47152.473188353986,4360.052230289991
UTTAR PRADESH,2021,7,40111.287648713354,36401.03191659346,3710.255732119891
UTTAR PRADESH,2021,8,42068.35362116174,38325.41842606548,3742.9351950962637
UTTAR PRADESH,2021,9,38552.45214647359,37454.95454528231,1097.4976011912738
UTTAR PRADESH,2021,10,35683.68172010543,37211.63278022506,-1527.9510601196316
UTTAR PRADESH,2021,11,38875.00645260574,36985.980217514894,1889.026235090849
UTTAR PRADESH,2021,12,37190.98099668493,35479.869478845205,1711.1115178397279
UTTAR PRADESH,2022,1,42550.520102043185,39477.36209346622,3073.158008576973
UTTAR PRADESH,2022,2,34208.95823789753,33661.18182849497,547.7764094025658
UTTAR PRADESH,2022,3,40802.8040396224,39674.10187825663,1128.7021613657719
UTTAR PRADESH,2022,4,38738.066616113785,35780.52476017646,2957.5418559373325
UTTAR PRADESH,2022,5,26521.262271167867,24815.552306554742,1705.7099646131237
UTTAR PRADESH,2022,6,34983.83907907452,32189.553380049285,2794.285699025232
UTTAR PRADESH,2022,7,43703.41994206614,41561.27930448374,2142.1406375823985
UTTAR PRADESH,2022,8,31678.538815862834,33369.11324295243,-1690.5744270895966
UTTAR PRADESH,2022,9,46625.557656581084,43558.376049400504,3067.1816071805815
UTTAR PRADESH,2022,10,39565.96876908119,41239.6454641328,-1673.676695051613
UTTAR PRADESH,2022,11,36153.28692639928,34063.997950029014,2089.2889763702674
UTTAR PRADESH,2022,12,33078.41541282191,33791.124768556816,-712.709355734906
UTTAR PRADESH,2023,1,45886.15317551711,44081.98622977409,1804.166945743019
UTTAR PRADESH,2023,2,45866.962893243755,42217.890851069285,3649.0720421744686
UTTAR PRADESH,2023,3,47834.563347959345,46657.41919235284,1177.1441556065013
UTTAR PRADESH,2023,4,40772.641135561746,38657.508546658886,2115.132588902859
UTTAR PRADESH,2023,5,37719.34673099981,39873.147520510734,-2153.8007895109295
UTTAR PRADESH,2023,6,31978.926380150715,29000.410654661056,2978.5157254896594
UTTAR PRADESH,2023,7,29273.81016425892,32407.638480807385,-3133.8283165484645
UTTAR PRADESH,2023,8,39343.17348250649,38179.384344719125,1163.7891377873684
UTTAR PRADESH,2023,9,41620.849492562505,38023.27732864845,3597.5721639140534
UTTAR PRADESH,2023,10,38566.43505438847,33619.69295925329,4946.742095135181
UTTAR PRADESH,2023,11,43816.18479449726,36174.16009407612,7642.024700421139
UTTAR PRADESH,2023,12,48204.50019947982,45289.138227565025,2915.3619719147932
UTTAR PRADESH,2024,1,43098.24069825767,40626.91612361105,2471.324574646616
UTTAR PRADESH,2024,2,43733.25502393636,41139.16073475554,2594.0942891808245
UTTAR PRADESH,2024,3,30946.8317986192,30491.948727054427,454.8830715647765
UTTAR PRADESH,2024,4,38102.62198007319,32693.137829272335,5409.484150800858
UTTAR PRADESH,2024,5,29873.415307319578,27513.494721753006,2359.9205855665714
UTTAR PRADESH,2024,6,44656.14168231502,42676.20048824447,1979.9411940705586
UTTAR PRADESH,2024,7,38235.07682438706,36540.702022956255,1694.374801430803
UTTAR PRADESH,2024,8,40883.95865504355,37364.1323592623,3519.8262957812494
UTTAR PRADESH,2024,9,46114.546953470795,38090.353513882204,8024.193439588593
UTTAR PRADESH,2024,10,41278.8170478475,42562.55747620669,-1283.740428359189
UTTAR PRADESH,2024,11,37748.08888060282,38345.12272598984,-597.0338453870173
UTTAR PRADESH,2024,12,41923.19006592155,40372.65646604604,1550.5335998755086
UTTAR PRADESH,2025,1,46623.41977533246,44006.361583690865,2617.0581916415963
UTTAR PRADESH,2025,2,34186.396728927066,34864.2194883758,-677.8227594487313
UTTAR PRADESH,2025,3,33246.854282367,32021.967908834493,1224.8863735325103
UTTAR PRADESH,2025,4,41695.669664702174,38119.10377623482,3576.565888467354
UTTAR PRADESH,2025,5,24494.822764552508,24098.04028924518,396.78247530733006
UTTAR PRADESH,2025,6,38430.6182794323,36255.061980252474,2175.5562991798283
UTTAR PRADESH,2025,7,40815.962303887594,38407.42148833557,2408.540815552026
UTTAR PRADESH,2025,8,48515.22410671183,43054.62110089237,5460.60300581946
UTTAR PRADESH,2025,9,39639.03789647651,41105.380848185545,-1466.3429517090353
UTTAR PRADESH,2025,10,44059.01952850349,41492.346926144615,2566.6726023588735
UTTAR PRADESH,2025,11,43543.43070605673,37385.535798468125,6157.894907588603
UTTAR PRADESH,2025,12,42781.32116463589,49210.56960832167,-6429.248443685776
UTTAR PRADESH,2026,1,47852.02747675011,54409.31292441896,-6557.285447668847
UTTAR PRADESH,2026,2,34611.45401306391,31082.607913900396,3528.8460991635156
UTTAR PRADESH,2026,3,36706.375537923675,38841.80831945618,-2135.432781532503
UTTAR PRADESH,2026,4,42675.139393125384,41591.151448568766,1083.9879445566216
UTTAR PRADESH,2026,5,38913.152624304246,37679.34014110993,1233.8124831943167
UTTAR PRADESH,2026,6,46545.60265456506,48879.82186754919,-2334.2192129841287
UTTAR PRADESH,2026,7,26570.774628132476,25961.105490447986,609.6691376844883
UTTAR PRADESH,2026,8,52371.57736603184,50059.59977810329,2311.977587928547
UTTAR PRADESH,2026,9,41008.21587973353,34643.148509899496,6365.067369834036
UTTAR PRADESH,2026,10,41936.138374892354,37564.831441823975,4371.306933068382
UTTAR PRADESH,2026,11,39602.0523668536,36901.412787941554,2700.639578912043
UTTAR PRADESH,2026,12,37360.721936853144,31820.344064957997,5540.377871895147
UTTAR PRADESH,2027,1,46478.83538267563,40573.774546262044,5905.060836413586
UTTAR PRADESH,2027,2,40173.50381805881,38943.977834519384,1229.5259835394202
UTTAR PRADESH,2027,3,41833.68943373619,43605.81057293596,-1772.1211391997688
UTTAR PRADESH,2027,4,41414.42326895718,41409.37702902502,5.046239932158073
UTTAR PRADESH,2027,5,31577.375889231294,35973.78271838296,-4396.40682915166
UTTAR PRADESH,2027,6,39752.69228614132,39175.05454688875,577.6377392525717
UTTAR PRADESH,2027,7,39010.237894645106,40907.55541839452,-1897.3175237494127
UTTAR PRADESH,2027,8,46694.121991494554,46573.881534599095,120.24045689545449
UTTAR PRADESH,2027,9,45534.130013043316,46342.41803796762,-808.2880249243044
UTTAR PRADESH,2027,10,40788.018674816674,38434.93078725612,2353.087887560552
UTTAR PRADESH,2027,11,35704.52640212088,35969.80121346734,-265.274811346461
UTTAR PRADESH,2027,12,40837.86053309333,39067.60441984023,1770.2561132530975
UTTAR PRADESH,2028,1,48320.8142618781,45779.741203369354,2541.073058508744
UTTAR PRADESH,2028,2,27202.576259324665,26879.51507723343,323.0611820912346
UTTAR PRADESH,2028,3,31805.482545241273,29724.798744244395,2080.6838009968787
UTTAR PRADESH,2028,4,39704.4957800013,36347.15573522522,3357.3400447760823
UTTAR PRADESH,2028,5,37989.91344280875,36624.498379060846,1365.4150637479004
UTTAR PRADESH,2028,6,54298.05331668786,48756.01961627858,5542.033700409279
UTTAR PRADESH,2028,7,39274.80250675838,43469.26378059273,-4194.461273834351
UTTAR PRADESH,2028,8,46663.56239608385,43493.79410592253,3169.768290161324
UTTAR PRADESH,2028,9,37188.88861915169,38907.120077604704,-1718.2314584530184
UTTAR PRADESH,2028,10,58150.07640533536,52692.56684261108,5457.509562724286
UTTAR PRADESH,2028,11,43177.05143941978,39473.30718545432,3703.744253965462
UTTAR PRADESH,2028,12,39637.469765705755,40319.77209577912,-682.3023300733579
UTTAR PRADESH,2029,1,31997.29015933101,33687.57684565539,-1690.2866863243821
UTTAR PRADESH,2029,2,41517.23489907926,40579.83108777203,937.4038113072256
UTTAR PRADESH,2029,3,51608.98045718593,48006.40475762399,3602.5756995619427
UTTAR PRADESH,2029,4,46970.07765415669,43260.14851756739,3709.929136589306
UTTAR PRADESH,2029,5,37987.35227108178,35589.11357681638,2398.2386942653966
UTTAR PRADESH,2029,6,35248.9828660621,42140.26778718099,-6891.284921118892
UTTAR PRADESH,2029,7,41452.54024737966,40664.08267190521,788.4575754744416
UTTAR PRADESH,2029,8,38618.72760459543,39062.413280453016,-443.6856758575907
UTTAR PRADESH,2029,9,33864.92107175225,36558.294829258186,-2693.373757505938
UTTAR PRADESH,2029,10,52130.21227462759,39679.03290647701,12451.179368150579
UTTAR PRADESH,2029,11,43576.06095580593,35799.22840960035,7776.832546205581
UTTAR PRADESH,2029,12,29050.36577409863,29730.395065829915,-680.0292917312838
UTTAR PRADESH,2030,1,41184.03969072878,35970.660164097004,5213.379526631777
UTTAR PRADESH,2030,2,32213.87095554645,40206.81069665505,-7992.939741108596
UTTAR PRADESH,2030,3,51188.28088337244,46572.52223569709,4615.758647675352
UTTAR PRADESH,2030,4,41878.76525993661,40692.574681663944,1186.190578272666
UTTAR PRADESH,2030,5,45400.75359955724,40148.09940929082,5252.654190266419
UTTAR PRADESH,2030,6,40502.00094658222,37162.44152100859,3339.559425573628
UTTAR PRADESH,2030,7,39209.76848882592,38613.16710061882,596.6013882070963
UTTAR PRADESH,2030,8,40506.567457613884,40740.30087599364,-233.73341837975738
UTTAR PRADESH,2030,9,35631.46914980772,32373.04541944125,3258.4237303664745
UTTAR PRADESH,2030,10,30551.550928784898,32401.347190766617,-1849.7962619817176
UTTAR PRADESH,2030,11,45984.14015254707,47549.52635539381,-1565.3862028467458
UTTAR PRADESH,2030,12,35494.08132020801,33299.56998644286,2194.5113337651546
UTTAR PRADESH,2031,1,35936.73568004728,41829.26111542146,-5892.525435374185
UTTAR PRADESH,2031,2,33393.36394971578,30873.281263317327,2520.0826863984544
UTTAR PRADESH,2031,3,32579.689349362852,30183.049379757354,2396.639969605495
UTTAR PRADESH,2031,4,37063.853495090254,37620.79900448963,-556.945509399371
UTTAR PRADESH,2031,5,52716.75443399455,51815.266757122125,901.4876768724336
UTTAR PRADESH,2031,6,39391.90860016197,35391.71931317698,4000.1892869849917
UTTAR PRADESH,2031,7,46354.72676523313,44817.91015561581,1536.8166096173136
UTTAR PRADESH,2031,8,34918.66070085179,33059.507269176436,1859.1534316753532
UTTAR PRADESH,2031,9,32137.92668951228,31537.100004671418,600.8266848408614
UTTAR PRADESH,2031,10,41203.81559466298,41450.35911034336,-246.54351568037998
UTTAR PRADESH,2031,11,40482.78775970137,37409.423427755944,3073.3643319454245
UTTAR PRADESH,2031,12,39900.28165841333,40810.71343456356,-910.431776150226
UTTAR PRADESH,2032,1,38277.47534579769,41089.0840312284,-2811.6086854307055
UTTAR PRADESH,2032,2,44836.17842618459,40252.68766944014,4583.490756744451
UTTAR PRADESH,2032,3,39547.13788658102,37582.04444634196,1965.0934402390515
UTTAR PRADESH,2032,4,42004.14863685873,40052.37853677618,1951.7701000825432
UTTAR PRADESH,2032,5,52390.17549860633,46006.3471234288,6383.828375177534
UTTAR PRADESH,2032,6,37645.408517254225,36212.565945498725,1432.8425717554933
UTTAR PRADESH,2032,7,48336.48310712783,43869.567853714754,4466.915253413082
UTTAR PRADESH,2032,8,39037.72925992966,40168.3888026728,-1130.6595427431353
UTTAR PRADESH,2032,9,55186.760242198114,49328.29734823278,5858.462893965332
UTTAR PRADESH,2032,10,49137.690753643816,40883.044732417526,8254.646021226288
UTTAR PRADESH,2032,11,45315.093709572226,38842.809008057564,6472.284701514662
UTTAR PRADESH,2032,12,34264.14970083356,30870.17215515658,3393.977545676977
UTTAR PRADESH,2033,1,39365.202523252294,35806.9510963064,3558.251426945892
UTTAR PRADESH,2033,2,43914.18501255388,39315.64669579331,4598.5383167605705
UTTAR PRADESH,2033,3,31683.802601535677,30133.530457851302,1550.2721436843754
UTTAR PRADESH,2033,4,42998.71018857819,45199.18950194074,-2200.479313362547
UTTAR PRADESH,2033,5,40948.597964291475,46904.908673243066,-5956.310708951591
UTTAR PRADESH,2033,6,38926.44026920777,35388.396145257524,3538.044123950248
UTTAR PRADESH,2033,7,30994.66546645426,32201.516277414354,-1206.8508109600975
UTTAR PRADESH,2033,8,43128.8091103763,41314.37879088871,1814.4303194875856
UTTAR PRADESH,2033,9,33933.387292477215,31448.43666603182,2484.9506264453944
UTTAR PRADESH,2033,10,35518.259476965504,36570.277252412976,-1052.017775447469
UTTAR PRADESH,2033,11,45457.462381231286,42184.490310588044,3272.97207064324
UTTAR PRADESH,2033,12,43643.966653818825,39030.061329693504,4613.905324125318
UTTAR PRADESH,2034,1,42181.48922296213,40858.01293649386,1323.476286468272
UTTAR PRADESH,2034,2,39453.78588245799,39520.64645163948,-66.86056918148785
UTTAR PRADESH,2034,3,49629.73015563763,50682.84075629107,-1053.1106006534403
UTTAR PRADESH,2034,4,38926.31455291648,41776.223724220756,-2849.909171304272
UTTAR PRADESH,2034,5,36196.70167490501,41173.199763027325,-4976.498088122315
UTTAR PRADESH,2034,6,33380.89765882594,35137.9630943587,-1757.0654355327633
UTTAR PRADESH,2034,7,37159.45809123207,38087.2077018052,-927.7496105731341
